ID,Tweet,emo
1501,The least you could do for your fans is show up and look like you care. @NYRangers #nhlplayoffs #Disgusted #NYRvsPIT,disgust_frustration
1502,#Happy #EarthDay! Huge thanks to those who fight #fires to keep our earth clean &amp. green #NHCFR #firefighters https://t.co/4HtQ2nMWp6,joy_2
1503,"cool kidz at coachella be like ""act casual, justin sucks"" #confident https://t.co/7no77FCoqB",confidence_impress
1504,"@Pasztor79 oh, it gets better. Take a look at this crap that popped up in my FB feed. Couldn't make it up #angry https://t.co/7sI2JpGYP0",anger_2
1505,A big thank you to al the volunteers who made this years BP2020 Innovation fair an impressive success! #GC2020 #impressed,confidence_impress
1506,by the pharmacy tech Megan. Is this really the kind of image you wish to project @CVS_Extra??? #racism #discrimination #CVS #Disappointing,disappoint_2
1507,Waiting for dinner. #puggle #dog #kirbywigglebutt #dogtherapy #peaceful #sandiego #dogsofvine https://t.co/u531gcdpIp,peace_relax
1508,"RT @RiannaRichards: I wish all my #friends (#followers) on #Twitter a #peaceful and #HappyWeekend! Let's #pray and #hope for #WorldPeace, a…",peace_relax
1509,RT @NewsBreaksLive: #Angry and frustrated upstate #NewYork swings behind #Trump https://t.co/g8mYS7h0O1,anger_2
1510,Went Pizza please. Glasses clearly nuh good because my bacon cheese pizza turned out to be bacon cabbage. #disappointing.,disappoint_2
1511,RT @pucchushini: WHEN SHE SMILE's ??? : Demi Lovato PLEaSe FoLLoW 🙏🙏🙏  yOu'Re AwEsOmE AF😍   #Confident #CoolForTheSummerVMA 😍👍❤ http://t.co…,confidence_impress
1512,Road trip to Liverpool!! #excited #girlsdayout #noselftan!,exciting_2
1513,"RT @swagtag20131: """"@malmany22: @swagtag20131 real talk how much money did bill self pay you to make josh go to Kansas"""" you have alot of gro…",sadness_depression
1514,RT @BethsyFr: [Give to Caesar what is Caesar's'] Neith &amp. Anhur Mafia from @ZennyTheGreat stolen by Gatho1 @DeviantArt #angry https://t.co/7…,anger_2
1515,"The #angry person usually finds the cause of their #anger in an intentional, personal, and controllable aspect of another person's behavior",anger_2
1516,It's Friday! #excited #weekend https://t.co/WYpj0Z2Uc0,exciting_2
1517,RT @nolli15: One of the biggest achievements in my career so far .... #excited #nervous #worthit https://t.co/UO4yct9PFm,exciting_2
1518,Like bitch u that hype for dick 🤔 #sad case,sadness_depression
1519,Sunday = Do Nothing Day #weekends #lazy #chilled #relaxed #bed #Netflix https://t.co/PYoPQUUwrN,peace_relax
1520,Are you #exciTED? Just 3 days until our chief science officer's talk at @TEDxFoggyBottom #FoBo16 #ThinkNext,exciting_2
1521,Don't think he liked the #iphonepic #ledflashlight on the #phone He's usually so #happy #dog… https://t.co/qf3GDLIBXg,joy_2
1522,I liked a @YouTube video https://t.co/SjuDPQtb3L Lil B - A Rough Painting BASED FREESTYLE (very #rare and #relaxed),peace_relax
1523,Damn mailman! #lol #lmao #haha #hahaha #mail #sad #no https://t.co/9HWL82HAL5,sadness_depression
1524,S/O to sophomore Tyler Rahe on firing a no hitter in last night's JV baseball game at Fairmont.   #impressive,confidence_impress
1525,RT @N_febfWESTLIFEx: 3 days to The British Irish Symposium! @YouthScotland @YouthActive_YS @UKYouth @YouthActionNI @youthcymru @ywirl @IMcL…,exciting_2
1526,RT @KrisJenner: Friday morning on the other side of the world and this is my office situation today... #blessed #grateful #peaceful https:/…,peace_relax
1527,RT @ThatRomeoTho: @DylanTheFishy About to do a collab video with this awesome YouTuber! 😎 #goals #yess #excited #collaboration,exciting_2
1528,So apparently #PTSD is rubbish and you either can or can't do the job.  😡😳😡 some people are so ignorant #angry #mentalhealth #depression,anger_2
1529,A very special letter arrived today! Can you guess where it came from? #excited #writingtocelebrities #GB https://t.co/RxWTfavjMX,exciting_2
1530,No words. #disgusted #Israel #freepalestine #vivapalestina https://t.co/OO9uJY98YP,disgust_frustration
1531,Tweaked my customer healthy lifestyle diaries today 🙌🏼 we now have a weekly meal planner complete with tear off shopping list 😍 #excited,exciting_2
1532,Watching the full moon from my window ❤🌙 #fullmoon #moon #luna #beautiful #peaceful https://t.co/IwzCC3a3Ef,peace_relax
1533,RT @AsiwajuOladimej: I still don't understand how my state which has remarkable records of Professors and Gurus ended up in producing Fayos…,sadness_depression
1534,9 Days until @TheHumaneLeague's Baltimore VegFest! #countdown #excited 🙃,exciting_2
1535,Stop looking for reasons to be unhappy and think of all the reasons you have to be #happy instead.,joy_2
1536,@Allfetishforums @sophiadelane1 @CherryBModelUK @SapphireOnFire @tumblr I should have said #disappointed lol,disappoint_2
1537,#busy but #happy with some nice #large scale posters #colour wheel,joy_2
1538,Our condolences to @boriskodjoe #entertainment #sad #news #friday #germany #africa https://t.co/VeUO75cgVA,sadness_depression
1539,RT @forlovato: Buy my new album #Confident NOW and get my next single #KingdomCome featuring. @IGGYAZALEA!! https://t.co/v0S9NbChmM https:/…,confidence_impress
1540,Ready for take off @emirates #honeymoon2 #excited,exciting_2
1541,Psalms 30:5 || #HappySunday  #GoodMorning #DailyInspiration #MorningMotivation #Love #Joy… https://t.co/c6sW6jIuF2,joy_2
1542,Have A #peaceful #easy Day! May All Your #beauty #light Up Every Room You Walk In &amp. Leave It With A #smile  Be Happy https://t.co/wuNtoaXEfb,peace_relax
1543,19 ! My Last Year Being A Teenager. So I Can Say I'm A Teen Just One More Year! #excited  #gettingold #19thbirthday https://t.co/MJ0Wl4x7f8,exciting_2
1544,😄 #happy #toptags #happydays @top.tags #happyday #smile #fun #instahappy #goodmood #sohappy #happier #excited #feel… https://t.co/4OaCMDCVbz,exciting_2
1545,At the end of the every season. #SHIT always happens to @Arsenal #WHY ??? Damn #Frustrated #Sad #Angry and AGAIN fighting for #4thPlace?WHY?,disgust_frustration
1546,Mood: #happy #awwyiss https://t.co/jh7rAlDzJq,joy_2
1547,Singer Prince dies at 57 https://t.co/mGmYMKUWcp #mourning #disbelief #what #sad https://t.co/ntqdEug9sg,sadness_depression
1548,Riyadh's al-new financial district in the spotlight #architecture #megadevelopment #impressive https://t.co/smYxdptIo4,confidence_impress
1549,So thankful that my college offers free massages to their students #relaxed #FITNYC,peace_relax
1550,RT @PriyankaKarky: Today :) Super Duper Excited :) #myvoice #nervous #excited  @sayalxshrestha @neilyu @Kanchhapradeep @Tsuraj111 http://t.…,exciting_2
1551,Mood 🌞👍🏼 #nogripes #happy #sunnysideup   https://t.co/gaXRu76tBR,joy_2
1552,RT @NessaAnne13: Thank you to everyone who shared #reasonstorecover w/us today! #Recovery #whyinedawalk #Annarbor #confident #uofm https://…,confidence_impress
1553,Summer ready!? #fadeddays #fadeddaysunglasses #sunglasses #roadtrip #smile #happy https://t.co/oE50QydbBz,joy_2
1554,I'm not stuck-up but I am very #confident in myself.,confidence_impress
1555,Ready to give up. It's not worth it anymore. I'm done. #sad #crying #depressed #upset #LoveSucks #GiveUp #ImDone #emotional #TrustIssues,sadness_depression
1556,my game crashed and I didn't save!! 😡 #Miitomo #Miifoto #nonono #angry https://t.co/y3rQxdBZAe,anger_2
1557,"On the way back from a craft fair, I stopped by my township park. It's so pretty. Spring is here. #happy #park... https://t.co/tNi83Mmz2A",joy_2
1558,@Weareseaqueens yes please...hurry up! #quick #desperate #panting,sadness_depression
1559,When you try to get home by 5(for a change) and instead your car has to go to the doctor for overheating #frustrated,disgust_frustration
1560,https://t.co/KetVtF0GRm awwww wow # twinj romance ki bahar ane wali hai 😂😂😂 #excited  I wanna meet you #bunny @TheSidhantGupta #tashneishq,exciting_2
1561,Did you catch Dana Simone with a sneak peek at @nabshow on #Periscope? #DanaSimoneShow #nabshow #Talk #happy #friend https://t.co/oGfTRuRj8m,joy_2
1562,@Meat_Paddy Hold up...is that your bike? #impressed,confidence_impress
1563,RT @sheaoliver: Does reading take you to a #peaceful place?  ~~&gt.&gt. THE BETRAYAL OF KA &lt.&lt.~~  #scifi #mustread https://t.co/XVEOADTKtc https:/…,peace_relax
1564,RT @travbeachboy: Looking forward to this weeks adventures!😃Hope everyone had a great weekend! #adventures #excited #thefutureisbright http…,exciting_2
1565,#Bhutan – The #Happy State https://t.co/elRNa7i3cT  #explore #unravel #ttot #culture #temples #go https://t.co/L2P7zt7kqc,joy_2
1566,Tried to show her what it feel like to be in real nigga presence and she still wanna fuck wit lames #sad,sadness_depression
1567,by valkyria_brand @ https://t.co/SglTcTZpXO Compra en nuestra tienda online https://t.co/PMJQJoncZo #happy #fashio… https://t.co/f9V9zptvkJ,joy_2
1568,The world we live in #life #love #quote #quotes #happy #live #music #inspiration #motivation #success #meme https://t.co/lUgQATJ45Y,joy_2
1569,@googlemaps you need to show dirt roads and some roads don't go through and you show they do! #frustrated,disgust_frustration
1570,RIP Prince. Much much too quick to check out!!!!!! #sad #rip :-(,sadness_depression
1571,RT @eyeguy130: @SeatGeek tix thru your service to Billy Joel MSG last night were bogus. How do I resolve this with you? #fraud #angry #make…,anger_2
1572,RT @MaynardSchool: We're at the @ExeterLivingAwd !! #excited #Exeter #glam #awardceremony https://t.co/m29B49XRr2,exciting_2
1573,What do you try to remember when you're #depressed? Check out this list! https://t.co/JkaxUXRN7O,sadness_depression
1574,@Discover  wish I knew card is basically useless in London and Scotland #disappointed  #itcard #booerns #honeymoon,disappoint_2
1575,Hayys! Thank God. NO class #summerclass #relaxed,peace_relax
1576,RT @larizfer: Love these shots by @albert_pixelpro Makeup @ubella_beauty #lovemyjob #sexy #Confident @bossmodelsjhb https://t.co/9Yha1SpkmC,confidence_impress
1577,"RT @jui_gilani: @KishwerM love u so mch kish,hope u hvng great evening.waiting for snap stories from #DelhiDragons practice session it gonn…",exciting_2
1578,@billburr Dude... You're not a hawks fan are you?  #disappointed #yourebetterthanthat,disappoint_2
1579,"RT @TheNationalLge: As Play Offs and Promotion Final loom in @Vanarama National, over a thousand EARLY BIRD tickets snapped up by @official…",confidence_impress
1580,What a time to be alive!! @Titans #titans #excited,exciting_2
1581,A bit of sun brightens up the day a treat #mood #sun #happy,joy_2
1582,A #beautiful #sketch from a beautiful #artist of a #sad #model (these #steroids fighting off my… https://t.co/oGfAdLsZsd,sadness_depression
1583,EMTEC Angry Birds 8 GB USB 2.0 Flash Mem https://t.co/idMUXehRhm #EMTEC #Angry #Birds #8 #GB #U https://t.co/KW01BhrMp4,anger_2
1584,Anyone else embarrassed by this game? They are an 8th seed! Not saying we should win by 36 but we shouldn't struggle either. #Disappointing,disappoint_2
1585,RT @GreekLovatics: I love the #Confident era! Demi looks so happy!,confidence_impress
1586,Don't forget... Happy Monday! #Mondaymotivation #DentalHB #Dental #Health #Beauty #Humor #Happy #Fun #Flossing https://t.co/mUSbyjjTkP,joy_2
1587,I actually wish I had time to get ready and look nice everyday #sad,sadness_depression
1588,TONIGHT !!! On vous attend !!! #tremplin #amplitudes #etudiant #backonstage #excited #psych… https://t.co/okqEN4JIzu,exciting_2
1589,Just read am article in @TheSun @GazGShore couldn't keep the fucker in his pants could he? #Disgusted #ifitstrue,disgust_frustration
1590,#Inspiration is everywhere. 💞  #mmmbyselma #joy #mymoment #book #bookstagram #illustrationbook… https://t.co/R9GNQUYpJQ,joy_2
1591,About to get on the train to TO where my lovely best friend is going to drive me home #excited #reunited,exciting_2
1592,[PREVIEW] #WeGotMarried #Sungjae 💖 #Joy #43: Dark green and Light green couple~😻 #Sungjoy #Jaejoy  #육성재  #조이 https://t.co/j7O8bXWnhW,joy_2
1593,#Superb_Click 💞👌👇 All the vry best Faysal sir 4 yr prfmnc👍 You'll #rock today👍 I'm very #excited 2 see yr prfmnc..😆😆 https://t.co/xyl6bNOdyv,exciting_2
1594,"@EricIdle But, you didn't read my book, American Colony In Hell. #disappointed",disappoint_2
1595,RT @rachaelmoses: @jnthnplmr opening the 6th SW Home Ventilation Symposium #networking #resp #excited https://t.co/mFleW23gnc,exciting_2
1596,RT TheClassicPics: Led Zeppelin. https://t.co/afcrtsSfqC #sad #Motivation,sadness_depression
1597,😄 #happy #toptags #happydays @top.tags #happyday #smile #fun #instahappy #goodmood #sohappy #happier #excited #feel… https://t.co/79wIx0MYkk,exciting_2
1598,@Brimshack @kincannon_show I am a #Happy person and do NOT engage in battle! If this makes me immature so be it! #BeKindToOneAnother,joy_2
1599,Can't wait for the next episode of Code Black! #Excited #CodeBlack,exciting_2
1600,@socceraid trying to book tickets through @ManUtd. Looks like you have to be a season ticket holder for the better seats. #disappointed,disappoint_2
1601,Be Genuinely #Confident: 8 Traits the Most Self-Assured People Share https://t.co/Np2maGycrw https://t.co/NQTjfmfCpO,confidence_impress
1602,"Check out this new trending #funny #GIF ! #angry, jenifer lewis, you are going on my list https://t.co/SX4rT0txod",anger_2
1603,RT @sujankapadia: @adriaanm and @BrianGoetz discussing #Scala 2.12 and #Java8 #PhillyETE #greatminds #peaceful #coexistence https://t.co/y6…,peace_relax
1604,RT @UshyMohanDas: LKG n UKG seems such an apt name considering how many KGs I see little children lugging to school! #sad,sadness_depression
1605,Off to Olympic stadium today. Choosing my seat for 2 year season tickets for me and my mate. #Excited #Bigresponsibility #Irons,exciting_2
1606,Waking up with that winning feeling... i've missed it!  Bring on the doggies. My first game in Melb...#excited,exciting_2
1607,@Radio5live I was listening to the Leicester game? Wtf why have you changed game mid program? So unprofessional and your BBC? #disgusted,disgust_frustration
1608,we're goin to announce our first wave of artists on Wed 27th Apr 9AM #TTP16 #Brighton #Festival #TTPMoments #Excited https://t.co/xdCsgUzm2g,exciting_2
1609,RT @AnchorScs: #Solar coming to ZIm @VidereGlobal  vs @AnchorScs team meeting in Leeds .#excited #passion for Zim# street lamps https://t.c…,exciting_2
1610,"#Happy  #EarthDay2016 everyone, from @CornwallCollege @WildlifeEdMed ! https://t.co/STA2EmYT2f",joy_2
1611,RT @GeorginaFinn_: Looking forward to lunch today with @happyasbarry Mummy's told me lots about you! 🤗 #Excited https://t.co/whS701biqG,exciting_2
1612,Its additionally now not dangerous to #really have a by-line in case you are #depressed and in poor health. https://t.co/AT72fdSGhj,sadness_depression
1613,Another person exploiting animals for their own gain. Idiots. @theJeremyVine #angry,anger_2
1614,#Happy Earth Day,joy_2
1615,"Too bad. As a columnist, I've learned from you how to fight climate battles. We really are on the same side. #sad https://t.co/DkFMCPhb0M",sadness_depression
1616,@RobertTrujillo How do we get to see Jaco in the UK? #desperate #Jaco #inspiration,sadness_depression
